id,expected,pred,risk
BN-002252,benign,benign,0.0
BN-001596,benign,benign,0.0
BN-002164,benign,benign,0.0
BN-001661,benign,benign,0.0
BN-001757,benign,benign,0.0
BN-001281,benign,benign,0.0
BN-001720,benign,benign,0.0
BN-001215,benign,benign,0.0
BN-000572,benign,benign,0.0
BN-000913,benign,benign,0.0
BN-002240,benign,benign,0.0
BN-001549,benign,benign,0.0
BN-002264,benign,benign,0.0
BN-000150,benign,benign,0.0
BN-002038,benign,benign,0.0
BN-000303,benign,benign,0.1
BN-000817,benign,benign,0.0
BN-001345,benign,benign,0.0
BN-000238,benign,benign,0.0
BN-001526,benign,benign,0.0
BN-001696,benign,benign,0.0
BN-001859,benign,benign,0.0
BN-001981,benign,benign,0.0
BN-001251,benign,benign,0.0
BN-000698,benign,benign,0.0
BN-000285,benign,benign,0.0
BN-001747,benign,benign,0.0
BN-001958,benign,benign,0.0
BN-000425,benign,benign,0.0
BN-000390,benign,benign,0.0
BN-002300,benign,benign,0.0
BN-000799,benign,impersonate_family,0.85
BN-000494,benign,benign,0.0
BN-000308,benign,benign,0.0
BN-000925,benign,benign,0.1
BN-001221,benign,benign,0.0
BN-000680,benign,benign,0.0
BN-001474,benign,benign,0.0
BN-002126,benign,benign,0.0
BN-001008,benign,benign,0.0
BN-000614,benign,benign,0.0
BN-002316,benign,benign,0.0
BN-001940,benign,benign,0.0
BN-000204,benign,impersonate_family,0.9
BN-002135,benign,benign,0.0
BN-000608,benign,benign,0.0
BN-001702,benign,benign,0.0
BN-001480,benign,benign,0.0
BN-000407,benign,benign,0.0
BN-000326,benign,benign,0.0
BN-001708,benign,benign,0.0
BN-000413,benign,benign,0.0
BN-001414,benign,benign,0.0
BN-000853,benign,benign,0.0
BN-000638,benign,benign,0.0
BN-001649,benign,benign,0.0
BN-000757,benign,benign,0.0
BN-000138,benign,benign,0.0
BN-000244,benign,benign,0.0
BN-000373,benign,benign,0.0
BN-000835,benign,benign,0.0
BN-000955,benign,benign,0.0
BN-002181,benign,benign,0.1
BN-001429,benign,benign,0.0
BN-000578,benign,benign,0.0
BN-001679,benign,benign,0.0
BN-000070,benign,benign,0.0
BN-002243,benign,benign,0.0
BN-000557,benign,benign,0.0
BN-000802,benign,benign,0.1
BN-001206,benign,benign,0.0
BN-000545,benign,benign,0.0
BN-002111,benign,benign,0.0
BN-000539,benign,benign,0.0
BN-000976,benign,benign,0.0
BN-002319,benign,benign,0.0
BN-000575,benign,benign,0.0
BN-001320,benign,benign,0.0
BN-001041,benign,benign,0.0
BN-001417,benign,benign,0.0
BN-000264,benign,benign,0.1
BN-001705,benign,benign,0.0
BN-000468,benign,benign,0.0
BN-002202,benign,benign,0.0
BN-000393,benign,benign,0.0
BN-002065,benign,benign,0.0
BN-001435,benign,benign,0.0
BN-000724,benign,benign,0.0
BN-001880,benign,benign,0.1
BN-001995,benign,benign,0.0
BN-002208,benign,benign,0.0
BN-001272,benign,benign,0.0
BN-000450,benign,benign,0.0
BN-001587,benign,benign,0.0
BN-001076,benign,benign,0.0
BN-000165,benign,benign,0.0
BN-000659,benign,benign,0.0
BN-001711,benign,benign,0.0
BN-000844,benign,benign,0.0
BN-001382,benign,benign,0.0
BN-000195,benign,benign,0.0
BN-000034,benign,benign,0.0
BN-000778,benign,benign,0.0
BN-000058,benign,benign,0.0
BN-001599,benign,benign,0.0
BN-001360,benign,benign,0.0
BN-002308,benign,benign,0.0
BN-000341,benign,benign,0.0
BN-002226,benign,benign,0.0
BN-001664,benign,benign,0.0
BN-000874,benign,benign,0.0
BN-002144,benign,benign,0.0
BN-001541,benign,benign,0.0
BN-001868,benign,benign,0.0
BN-000605,benign,benign,0.0
BN-000826,benign,benign,0.0
BN-000701,benign,benign,0.0
BN-001447,benign,benign,0.0
BN-001838,benign,benign,0.0
BN-001200,benign,benign,0.0
BN-000521,benign,benign,0.0
BN-000253,benign,benign,0.0
BN-000364,benign,benign,0.0
BN-001170,benign,benign,0.0
BN-000123,benign,benign,0.0
BN-001925,benign,benign,0.0
BN-001064,benign,benign,0.0
BN-001134,benign,benign,0.0
BN-000294,benign,benign,0.0
BN-000653,benign,benign,0.0
BN-002349,benign,benign,0.0
BN-000300,benign,benign,0.0
BN-000434,benign,benign,0.0
BN-000736,benign,benign,0.0
BN-002214,benign,benign,0.0
BN-002231,benign,benign,0.0
BN-002007,benign,benign,0.0
BN-001023,benign,benign,0.0
BN-002391,benign,benign,0.0
BN-000515,benign,benign,0.0
BN-001146,benign,benign,0.0
BN-002279,benign,benign,0.0
BN-002359,benign,benign,0.0
BN-001527,benign,benign,0.0
BN-002082,benign,benign,0.0
BN-000938,benign,benign,0.0
BN-001830,benign,benign,0.0
BN-001517,benign,benign,0.0
BN-000333,benign,benign,0.0
BN-000513,benign,benign,0.0
BN-001795,benign,benign,0.0
BN-000239,benign,benign,0.0
BN-000495,benign,benign,0.0
BN-001027,benign,benign,0.0
BN-001615,benign,benign,0.0
BN-001999,benign,benign,0.0
BN-000339,benign,benign,0.0
BN-000490,benign,benign,0.0
BN-000268,benign,benign,0.0
BN-001580,benign,benign,0.0
BN-002400,benign,benign,0.0
BN-001288,benign,benign,0.0
BN-001475,benign,benign,0.0
BN-000926,benign,benign,0.0
BN-001487,benign,benign,0.0
BN-002265,benign,benign,0.0
BN-000008,benign,benign,0.0
BN-000086,benign,benign,0.0
BN-001341,benign,benign,0.0
BN-001935,benign,benign,0.0
BN-000884,benign,benign,0.0
BN-000080,benign,benign,0.0
BN-001656,benign,benign,0.0
BN-002103,benign,benign,0.0
BN-000848,benign,benign,0.0
BN-000020,benign,benign,0.0
BN-000251,benign,benign,0.1
BN-001318,benign,benign,0.0
BN-001234,benign,benign,0.0
BN-000044,benign,benign,0.0
BN-000345,benign,benign,0.0
BN-001544,benign,benign,0.0
BN-001895,benign,benign,0.0
BN-001228,benign,benign,0.0
BN-001039,benign,benign,0.0
BN-000693,benign,benign,0.0
BN-001842,benign,benign,0.0
BN-002039,benign,benign,0.0
BN-001725,benign,benign,0.0
BN-001568,benign,benign,0.0
BN-000110,benign,benign,0.0
BN-000746,benign,benign,0.0
BN-000962,benign,benign,0.0
BN-002224,benign,benign,0.0
BN-000555,benign,benign,0.0
BN-001737,benign,benign,0.0
BN-000274,benign,benign,0.0
BN-001556,benign,benign,0.0
BN-001539,benign,benign,0.0
BN-001866,benign,benign,0.0
BN-000645,benign,benign,0.0
BN-000460,benign,benign,0.0
BN-001941,benign,benign,0.0
BN-001397,benign,benign,0.0
BN-000448,benign,benign,0.0
BN-001492,benign,benign,0.0
BN-001644,benign,benign,0.0
BN-000573,benign,benign,0.0
BN-000304,benign,benign,0.0
BN-000115,benign,benign,0.0
BN-000262,benign,benign,0.0
BN-001092,benign,benign,0.0
BN-000145,benign,benign,0.0
BN-001763,benign,benign,0.0
BN-001021,benign,benign,0.0
BN-000525,benign,benign,0.0
BN-002115,benign,benign,0.0
BN-002271,benign,benign,0.0
BN-001703,benign,benign,0.0
BN-001150,benign,benign,0.0
BN-001222,benign,benign,0.0
BN-001562,benign,benign,0.0
BN-001533,benign,benign,0.0
BN-001709,benign,benign,0.0
BN-002304,benign,benign,0.1
BN-002048,benign,benign,0.1
BN-001454,benign,benign,0.1
BN-000199,benign,benign,0.0
BN-000365,benign,benign,0.1
BN-000098,benign,benign,0.0
BN-000971,benign,benign,0.1
BN-001524,benign,benign,0.1
BN-000178,benign,benign,0.1
BN-000399,benign,benign,0.1
BN-000982,benign,benign,0.1
BN-000160,benign,benign,0.1
BN-001107,benign,benign,0.1
BN-002071,benign,benign,0.1
BN-000498,benign,benign,0.1
BN-001926,benign,benign,0.1
BN-000065,benign,benign,0.1
BN-000112,benign,benign,0.1
BN-000773,benign,benign,0.1
BN-001153,benign,benign,0.1
BN-000083,benign,benign,0.1
BN-000011,benign,benign,0.1
BN-000702,benign,benign,0.1
BN-000354,benign,benign,0.1
BN-001349,benign,benign,0.1
BN-001466,benign,benign,0.0
BN-000504,benign,benign,0.1
BN-002019,benign,benign,0.1
BN-000336,benign,benign,0.1
BN-001147,benign,benign,0.1
BN-000959,benign,benign,0.1
BN-002362,benign,benign,0.1
BN-000540,benign,benign,0.1
BN-001810,benign,benign,0.1
BN-002315,benign,benign,0.1
BN-002320,benign,benign,0.1
BN-001798,benign,benign,0.1
BN-000869,benign,benign,0.1
BN-001309,benign,benign,0.1
BN-000863,benign,benign,0.1
BN-001776,benign,benign,0.1
BN-002215,benign,benign,0.0
BN-001042,benign,benign,0.1
BN-001624,benign,benign,0.1
BN-001594,benign,benign,0.1
BN-001677,benign,benign,0.1
BN-001213,benign,benign,0.1
BN-001489,benign,benign,0.0
BN-000821,benign,benign,0.1
BN-000017,benign,benign,0.1
BN-001869,benign,benign,0.1
BN-001968,benign,benign,0.0
BN-001189,benign,benign,0.1
BN-001636,benign,benign,0.1
BN-001886,benign,benign,0.1
BN-000118,benign,benign,0.1
BN-000101,benign,benign,0.1
BN-002256,benign,benign,0.1
BN-001141,benign,benign,0.0
BN-001839,benign,benign,0.1
BN-000845,benign,benign,0.1
BN-001857,benign,benign,0.1
BN-000761,benign,benign,0.1
BN-002024,benign,benign,0.1
BN-000035,benign,benign,0.1
BN-002232,benign,benign,0.0
BN-000154,benign,benign,0.1
BN-002089,benign,benign,0.1
BN-000779,benign,benign,0.0
BN-000737,benign,benign,0.1
BN-000208,benign,benign,0.0
BN-000095,benign,benign,0.1
BN-001996,benign,benign,0.1
BN-001600,benign,benign,0.1
BN-001755,benign,benign,0.0
BN-000947,benign,benign,0.1
BN-000196,benign,benign,0.0
BN-000905,benign,benign,0.1
BN-000041,benign,benign,0.1
BN-000743,benign,benign,0.1
BN-001512,benign,benign,0.1
BN-001202,benign,benign,0.1
BN-001589,benign,benign,0.1
BN-001713,benign,benign,0.1
BN-000697,benign,benign,0.1
BN-001379,benign,benign,0.0
BN-001172,benign,benign,0.0
BN-001548,benign,benign,0.1
BN-002198,benign,benign,0.1
BN-001043,benign,benign,0.1
BN-001678,benign,benign,0.1
BN-001554,benign,benign,0.0
BN-002009,benign,benign,0.0
BN-000685,benign,benign,0.0
BN-001101,benign,benign,0.1
BN-000571,benign,benign,0.0
BN-002398,benign,benign,0.0
BN-001413,benign,benign,0.1
BN-000296,benign,benign,0.0
BN-002245,benign,benign,0.0
BN-001805,benign,benign,0.1
BN-001607,benign,benign,0.0
BN-000995,benign,benign,0.0
BN-001479,benign,benign,0.0
BN-000667,benign,benign,0.0
BN-000231,benign,benign,0.0
BN-001443,benign,benign,0.1
BN-000102,benign,benign,0.0
BN-002287,benign,benign,0.0
BN-001648,benign,benign,0.0
BN-002357,benign,benign,0.1
BN-000078,benign,benign,0.1
BN-001542,benign,benign,0.0
BN-001389,benign,benign,0.0
BN-001274,benign,benign,0.1
BN-001822,benign,benign,0.1
BN-001991,benign,benign,0.0
BN-000691,benign,benign,0.0
BN-002239,benign,benign,0.0
BN-002101,benign,benign,0.1
BN-000220,benign,benign,0.0
BN-000954,benign,benign,0.0
BN-002031,benign,benign,0.0
BN-001985,benign,benign,0.0
BN-000930,benign,benign,0.0
BN-000155,benign,benign,0.0
BN-001220,benign,benign,0.1
BN-001846,benign,benign,0.0
BN-001449,benign,benign,0.1
BN-001368,benign,benign,0.1
BN-000553,benign,benign,0.0
BN-001142,benign,benign,0.0
BN-000655,benign,benign,0.1
BN-000048,benign,benign,0.0
BN-001735,benign,benign,0.1
BN-002216,benign,benign,0.0
BN-000203,benign,benign,0.1
BN-000167,benign,benign,0.0
BN-000313,benign,benign,0.0
BN-001637,benign,benign,0.1
BN-000412,benign,benign,0.1
BN-001130,benign,benign,0.0
BN-002333,benign,benign,0.1
BN-001136,benign,benign,0.0
BN-001746,benign,benign,0.0
BN-001055,benign,benign,0.1
BN-002204,benign,benign,0.1
BN-000900,benign,benign,0.0
BN-001310,benign,benign,0.0
BN-001431,benign,benign,0.1
BN-002107,benign,benign,0.1
BN-001642,benign,benign,0.1
BN-000249,benign,benign,0.1
BN-001684,benign,benign,0.0
BN-001613,benign,benign,0.0
BN-001751,benign,benign,0.0
BN-002293,benign,benign,0.1
BN-001160,benign,benign,0.0
BN-000066,benign,benign,0.0
BN-001049,benign,benign,0.0
BN-002375,benign,benign,0.0
BN-002260,benign,benign,0.0
BN-002266,benign,benign,0.0
BN-002186,benign,benign,0.1
BN-000664,benign,benign,0.0
BN-002149,benign,benign,0.0
BN-000223,benign,benign,0.0
BN-002242,benign,benign,0.0
BN-000750,benign,benign,0.0
BN-001241,benign,benign,0.0
BN-001093,benign,benign,0.0
BN-001313,benign,benign,0.0
BN-000358,benign,benign,0.0
BN-001545,benign,benign,0.0
BN-001229,benign,benign,0.0
BN-000532,benign,benign,0.0
BN-002132,benign,benign,0.0
BN-000057,benign,benign,0.0
BN-000293,benign,benign,0.0
BN-000433,benign,benign,0.0
BN-001890,benign,benign,0.0
BN-000849,benign,benign,0.0
BN-000927,benign,benign,0.0
BN-001265,benign,benign,0.0
BN-000381,benign,benign,0.0
BN-001359,benign,benign,0.0
BN-001738,benign,benign,0.0
BN-002302,benign,benign,0.0
BN-002372,benign,benign,0.0
BN-000075,benign,benign,0.0
BN-000392,benign,benign,0.0
BN-001217,benign,benign,0.0
BN-001942,benign,benign,0.0
BN-002177,benign,benign,0.0
BN-000975,benign,benign,0.0
BN-002213,benign,benign,0.0
BN-001808,benign,benign,0.0
BN-001867,benign,benign,0.0
BN-001994,benign,benign,0.0
BN-002017,benign,benign,0.0
BN-002366,benign,benign,0.0
BN-002000,benign,benign,0.0
BN-001686,benign,benign,0.0
BN-000081,benign,benign,0.0
BN-001726,benign,benign,0.0
BN-002236,benign,benign,0.0
BN-001223,benign,benign,0.0
BN-001575,benign,benign,0.0
BN-000039,benign,benign,0.0
BN-001004,benign,benign,0.0
BN-000455,benign,benign,0.0
BN-002284,benign,benign,0.0
BN-000909,benign,benign,0.0
BN-002058,benign,benign,0.0
BN-001528,benign,benign,0.0
BN-000622,benign,benign,0.0
BN-001301,benign,benign,0.0
BN-000398,benign,benign,0.0
BN-002172,benign,benign,0.0
BN-000479,benign,benign,0.0
BN-000281,benign,benign,0.0
BN-000246,benign,benign,0.0
BN-002225,benign,benign,0.0
BN-002313,benign,benign,0.0
BN-000134,benign,benign,0.0
BN-001404,benign,benign,0.0
BN-001802,benign,benign,0.0
BN-000275,benign,benign,0.0
BN-001704,benign,benign,0.0
BN-000586,benign,benign,0.0
BN-002201,benign,benign,0.0
BN-000861,benign,benign,0.0
BN-000885,benign,benign,0.0
BN-001434,benign,benign,0.0
BN-001764,benign,benign,0.0
BN-000652,benign,benign,0.0
BN-001837,benign,benign,0.0
BN-001873,benign,benign,0.0
BN-001924,benign,benign,0.0
BN-002195,benign,benign,0.0
BN-002219,benign,benign,0.0
BN-002006,benign,benign,0.0
